x_bin,y_bin,batch_start_t
1,68,2050611
38,68,2080335
13,68,2310328
38,68,2340087
17,68,3680567
4,68,3902165
1,68,4710473
2,68,4910047
0,68,5941448
15,68,8680026
3,68,8720771
1,69,15010336
24,68,15630140
40,68,19263326
18,68,21552501
20,68,23070469
34,68,29560050
51,68,29580367
31,68,30590001
6,69,34110045
18,68,42990949
43,68,44020061
34,68,44410212
3,68,45810653
2,68,48232881
18,68,49202727
1,68,49680933
1,68,49994422
