x_bin,y_bin,batch_start_t
50,36,7750000
51,18,7750000
51,20,7750000
51,21,7750000
51,22,7750000
51,35,7750000
51,36,7750000
51,81,7750000
53,35,7750000
53,36,7750000
15,20,7760000
15,21,7760000
15,24,7760000
15,49,7760000
17,20,7760000
17,21,7760000
17,22,7760000
17,24,7760000
17,49,7760000
17,82,7760000
19,21,7760000
19,22,7760000
19,24,7760000
20,20,7760000
20,21,7760000
20,22,7760000
20,24,7760000
20,73,7760000
20,74,7760000
20,75,7760000
20,77,7760000
20,78,7760000
20,79,7760000
20,82,7760000
21,20,7760000
21,21,7760000
21,75,7760000
21,77,7760000
21,78,7760000
22,20,7760000
22,21,7760000
23,18,7760000
23,19,7760000
23,20,7760000
23,21,7760000
23,22,7760000
23,23,7760000
23,24,7760000
23,82,7760000
24,20,7760000
24,21,7760000
24,22,7760000
25,18,7760000
25,20,7760000
25,21,7760000
25,22,7760000
25,24,7760000
28,18,7760000
28,20,7760000
0,11,7770000
0,21,7770000
0,22,7770000
0,24,7770000
0,25,7770000
1,11,7770000
1,20,7770000
1,21,7770000
1,22,7770000
1,24,7770000
1,25,7770000
1,91,7770000
2,11,7770000
2,20,7770000
2,21,7770000
2,22,7770000
2,24,7770000
2,25,7770000
2,82,7770000
2,83,7770000
2,84,7770000
2,86,7770000
2,87,7770000
2,88,7770000
2,89,7770000
2,91,7770000
2,92,7770000
2,93,7770000
2,94,7770000
3,11,7770000
3,20,7770000
3,91,7770000
3,94,7770000
4,11,7770000
4,91,7770000
5,11,7770000
5,20,7770000
5,21,7770000
5,87,7770000
5,91,7770000
87,22,7770000
89,18,7770000
89,21,7770000
89,22,7770000
92,21,7770000
92,22,7770000
64,36,7780000
66,18,7780000
66,36,7780000
69,27,7780000
69,29,7780000
69,34,7780000
71,18,7780000
71,31,7780000
71,32,7780000
74,18,7780000
74,20,7780000
76,17,7780000
76,20,7780000
28,20,7790000
28,21,7790000
28,22,7790000
28,24,7790000
28,58,7790000
28,82,7790000
30,18,7790000
30,20,7790000
30,21,7790000
30,22,7790000
30,24,7790000
30,82,7790000
33,18,7790000
33,20,7790000
33,21,7790000
33,22,7790000
33,24,7790000
33,82,7790000
34,20,7790000
34,21,7790000
35,18,7790000
35,20,7790000
35,21,7790000
35,22,7790000
35,24,7790000
35,50,7790000
35,51,7790000
35,82,7790000
36,18,7790000
36,20,7790000
36,21,7790000
36,24,7790000
37,18,7790000
37,20,7790000
37,21,7790000
37,22,7790000
37,24,7790000
38,10,7790000
38,18,7790000
38,19,7790000
38,20,7790000
38,21,7790000
38,22,7790000
38,24,7790000
38,82,7790000
39,20,7790000
39,21,7790000
39,22,7790000
39,24,7790000
40,18,7790000
40,20,7790000
40,21,7790000
40,22,7790000
40,24,7790000
41,10,7790000
41,18,7790000
41,19,7790000
41,20,7790000
41,21,7790000
41,22,7790000
41,24,7790000
42,18,7790000
42,20,7790000
42,21,7790000
42,22,7790000
42,24,7790000
43,10,7790000
43,18,7790000
43,19,7790000
43,20,7790000
43,21,7790000
43,22,7790000
43,24,7790000
44,18,7790000
44,20,7790000
44,21,7790000
44,22,7790000
44,24,7790000
45,18,7790000
45,20,7790000
45,21,7790000
46,18,7790000
46,20,7790000
46,21,7790000
46,22,7790000
46,24,7790000
46,32,7790000
46,34,7790000
47,18,7790000
47,20,7790000
47,21,7790000
48,18,7790000
48,20,7790000
48,21,7790000
48,22,7790000
48,36,7790000
48,39,7790000
49,18,7790000
49,20,7790000
50,18,7790000
50,20,7790000
51,18,7790000
51,20,7790000
51,21,7790000
53,18,7790000
53,20,7790000
0,11,7800000
0,20,7800000
0,21,7800000
0,22,7800000
0,24,7800000
0,25,7800000
0,51,7800000
0,82,7800000
0,83,7800000
0,84,7800000
0,86,7800000
0,87,7800000
0,91,7800000
0,92,7800000
0,93,7800000
0,94,7800000
0,97,7800000
1,11,7800000
1,20,7800000
1,21,7800000
1,22,7800000
1,24,7800000
1,25,7800000
1,51,7800000
1,82,7800000
1,83,7800000
1,84,7800000
1,86,7800000
1,87,7800000
1,91,7800000
1,92,7800000
1,93,7800000
1,94,7800000
1,98,7800000
1,99,7800000
2,11,7800000
2,18,7800000
2,20,7800000
2,21,7800000
2,22,7800000
2,24,7800000
2,25,7800000
2,51,7800000
2,82,7800000
2,83,7800000
2,84,7800000
2,86,7800000
2,87,7800000
2,88,7800000
2,89,7800000
2,91,7800000
2,92,7800000
2,93,7800000
2,94,7800000
2,96,7800000
2,97,7800000
2,98,7800000
2,99,7800000
3,11,7800000
3,20,7800000
3,21,7800000
3,22,7800000
3,24,7800000
3,25,7800000
3,51,7800000
3,82,7800000
3,83,7800000
3,84,7800000
3,86,7800000
3,87,7800000
3,91,7800000
4,11,7800000
4,20,7800000
4,21,7800000
4,22,7800000
4,24,7800000
4,25,7800000
4,51,7800000
4,82,7800000
4,83,7800000
4,86,7800000
4,87,7800000
4,91,7800000
5,11,7800000
5,18,7800000
5,20,7800000
5,21,7800000
5,22,7800000
5,23,7800000
5,24,7800000
5,25,7800000
5,50,7800000
5,51,7800000
5,82,7800000
5,83,7800000
5,84,7800000
5,86,7800000
5,87,7800000
5,91,7800000
5,92,7800000
5,93,7800000
5,94,7800000
5,96,7800000
5,97,7800000
5,98,7800000
5,99,7800000
6,11,7800000
6,20,7800000
6,21,7800000
6,22,7800000
6,24,7800000
6,25,7800000
6,50,7800000
6,83,7800000
6,91,7800000
7,11,7800000
7,18,7800000
7,20,7800000
7,21,7800000
7,22,7800000
7,24,7800000
7,25,7800000
7,50,7800000
7,82,7800000
7,83,7800000
7,86,7800000
7,87,7800000
7,91,7800000
7,93,7800000
8,11,7800000
8,20,7800000
8,21,7800000
8,22,7800000
8,24,7800000
8,25,7800000
8,50,7800000
8,83,7800000
8,91,7800000
9,11,7800000
9,20,7800000
9,21,7800000
9,22,7800000
9,24,7800000
9,25,7800000
9,50,7800000
9,83,7800000
9,91,7800000
10,11,7800000
10,20,7800000
10,21,7800000
10,22,7800000
10,24,7800000
10,25,7800000
10,50,7800000
10,83,7800000
10,91,7800000
11,11,7800000
11,20,7800000
11,21,7800000
11,22,7800000
11,24,7800000
11,25,7800000
12,11,7800000
12,20,7800000
12,21,7800000
12,22,7800000
12,24,7800000
12,25,7800000
12,50,7800000
12,83,7800000
13,20,7800000
13,21,7800000
13,22,7800000
14,20,7800000
14,21,7800000
14,22,7800000
15,11,7800000
15,20,7800000
15,21,7800000
15,22,7800000
15,24,7800000
16,20,7800000
16,21,7800000
16,22,7800000
17,20,7800000
17,21,7800000
17,22,7800000
17,24,7800000
18,20,7800000
18,21,7800000
19,21,7800000
20,20,7800000
20,21,7800000
20,22,7800000
23,20,7800000
23,21,7800000
