x_bin,y_bin,batch_start_t
9,23,10250000
9,24,10250000
9,25,10250000
10,22,10250000
10,23,10250000
10,24,10250000
10,25,10250000
11,22,10250000
11,23,10250000
11,24,10250000
12,22,10250000
12,23,10250000
12,24,10250000
13,22,10250000
13,23,10250000
13,24,10250000
14,22,10250000
14,23,10250000
14,24,10250000
15,22,10250000
15,23,10250000
15,24,10250000
16,22,10250000
16,23,10250000
16,24,10250000
17,22,10250000
17,23,10250000
17,24,10250000
18,22,10250000
18,23,10250000
18,24,10250000
19,22,10250000
19,23,10250000
19,24,10250000
20,22,10250000
20,23,10250000
20,24,10250000
21,22,10250000
21,23,10250000
21,24,10250000
22,22,10250000
22,23,10250000
23,22,10250000
23,23,10250000
23,24,10250000
24,22,10250000
25,22,10250000
25,23,10250000
26,22,10250000
0,23,10260001
0,24,10260001
0,25,10260001
1,23,10260001
1,24,10260001
2,23,10260001
2,24,10260001
3,23,10260001
3,24,10260001
4,23,10260001
4,24,10260001
5,23,10260001
5,24,10260001
6,24,10260001
0,44,10360004
0,45,10360004
0,39,10370001
0,40,10370001
0,41,10370001
0,42,10370001
0,43,10370001
1,40,10370001
1,41,10370001
1,43,10370001
1,44,10370001
2,41,10370001
2,42,10370001
2,43,10370001
2,44,10370001
2,45,10370001
3,46,10370001
4,47,10370001
4,41,10380000
5,41,10380000
5,42,10380000
5,43,10380000
5,44,10380000
5,45,10380000
5,46,10380000
6,43,10380000
6,44,10380000
6,45,10380000
6,46,10380000
6,49,10380000
7,44,10380000
7,46,10380000
7,49,10380000
7,50,10380000
8,49,10380000
8,50,10380000
9,49,10380000
8,49,10390000
9,43,10390000
9,44,10390000
9,45,10390000
9,49,10390000
10,43,10390000
10,44,10390000
10,45,10390000
10,46,10390000
10,48,10390000
10,49,10390000
10,50,10390000
11,44,10390000
11,45,10390000
11,46,10390000
11,48,10390000
11,49,10390000
11,50,10390000
12,44,10390000
12,45,10390000
12,48,10390000
12,49,10390000
11,49,10400003
12,45,10400003
12,46,10400003
12,48,10400003
12,49,10400003
12,50,10400003
12,51,10400003
13,45,10400003
13,46,10400003
13,47,10400003
13,48,10400003
13,49,10400003
13,50,10400003
13,51,10400003
13,52,10400003
14,45,10400003
14,46,10400003
14,47,10400003
14,48,10400003
14,49,10400003
14,50,10400003
14,51,10400003
14,52,10400003
15,46,10400003
15,47,10400003
15,48,10400003
15,49,10400003
15,50,10400003
15,51,10400003
16,46,10400003
16,47,10400003
16,48,10400003
16,49,10400003
17,48,10400003
15,53,10410000
16,49,10410000
16,50,10410000
16,51,10410000
16,52,10410000
16,53,10410000
16,54,10410000
17,48,10410000
17,49,10410000
17,50,10410000
17,51,10410000
17,52,10410000
17,53,10410000
17,54,10410000
18,47,10410000
18,48,10410000
18,49,10410000
18,50,10410000
18,51,10410000
18,52,10410000
19,48,10410000
19,49,10410000
19,50,10410000
19,51,10410000
17,55,10420001
18,55,10420001
19,55,10420001
20,53,10420001
20,54,10420001
20,55,10420001
20,56,10420001
21,53,10420001
21,54,10420001
21,55,10420001
21,56,10420001
22,51,10420001
22,53,10420001
22,54,10420001
22,55,10420001
22,56,10420001
23,51,10420001
23,52,10420001
23,53,10420001
23,54,10420001
23,55,10420001
24,51,10420001
24,52,10420001
24,53,10420001
24,54,10420001
24,55,10420001
25,51,10420001
25,52,10420001
25,53,10420001
25,54,10420001
25,55,10420001
26,53,10420001
26,54,10420001
26,55,10420001
27,53,10420001
27,54,10420001
20,56,10430000
21,55,10430000
21,56,10430000
21,57,10430000
21,58,10430000
22,55,10430000
22,56,10430000
22,57,10430000
22,58,10430000
23,54,10430000
23,55,10430000
23,56,10430000
23,57,10430000
23,58,10430000
24,54,10430000
24,55,10430000
24,56,10430000
24,57,10430000
24,58,10430000
25,54,10430000
25,55,10430000
25,56,10430000
25,57,10430000
25,58,10430000
26,53,10430000
26,54,10430000
26,55,10430000
26,56,10430000
26,57,10430000
26,58,10430000
27,53,10430000
27,54,10430000
27,55,10430000
27,56,10430000
27,57,10430000
27,58,10430000
28,53,10430000
28,54,10430000
28,55,10430000
28,56,10430000
28,57,10430000
29,54,10430000
29,55,10430000
29,56,10430000
29,57,10430000
30,55,10430000
30,56,10430000
30,57,10430000
31,55,10430000
31,56,10430000
31,57,10430000
23,57,10440000
23,58,10440000
24,57,10440000
24,58,10440000
25,56,10440000
25,57,10440000
25,58,10440000
26,56,10440000
28,56,10440000
29,58,10440000
30,56,10440000
30,57,10440000
30,58,10440000
30,59,10440000
31,56,10440000
31,57,10440000
31,58,10440000
31,59,10440000
31,60,10440000
32,56,10440000
32,57,10440000
32,58,10440000
32,59,10440000
33,57,10440000
33,58,10440000
33,59,10440000
34,58,10440000
34,59,10440000
34,60,10440000
35,58,10440000
35,59,10440000
35,60,10440000
35,61,10440000
27,58,10450002
28,58,10450002
34,59,10450002
35,59,10450002
37,60,10450002
37,61,10450002
38,61,10450002
38,62,10450002
39,62,10450002
42,65,10460001
43,65,10460001
43,66,10460001
46,65,10480001
46,66,10480001
51,69,10490002
54,75,10490002
54,76,10490002
54,77,10490002
54,78,10490002
55,77,10490002
55,78,10490002
55,79,10490002
56,78,10490002
56,79,10490002
55,70,10500000
55,71,10500000
56,78,10500000
56,79,10500000
57,78,10500000
57,79,10500000
57,80,10500000
57,81,10500000
58,78,10500000
58,79,10500000
58,80,10500000
58,81,10500000
58,82,10500000
59,78,10500000
59,79,10500000
59,81,10500000
59,82,10500000
59,83,10500000
60,78,10510000
60,79,10510000
60,80,10510000
60,82,10510000
60,83,10510000
60,84,10510000
61,75,10510000
61,77,10510000
61,78,10510000
61,79,10510000
61,80,10510000
61,81,10510000
61,82,10510000
61,83,10510000
61,84,10510000
61,85,10510000
62,77,10510000
62,78,10510000
62,79,10510000
62,80,10510000
62,81,10510000
62,82,10510000
62,83,10510000
62,84,10510000
62,85,10510000
62,86,10510000
63,77,10510000
63,78,10510000
63,79,10510000
63,80,10510000
63,81,10510000
63,82,10510000
63,83,10510000
63,84,10510000
63,85,10510000
63,86,10510000
63,87,10510000
64,77,10510000
64,78,10510000
64,79,10510000
64,80,10510000
64,81,10510000
64,82,10510000
64,83,10510000
64,84,10510000
64,86,10510000
64,87,10510000
64,78,10520000
64,79,10520000
64,80,10520000
64,81,10520000
64,82,10520000
64,83,10520000
64,84,10520000
64,85,10520000
64,86,10520000
64,87,10520000
64,88,10520000
65,78,10520000
65,79,10520000
65,80,10520000
65,81,10520000
65,82,10520000
65,83,10520000
65,84,10520000
65,85,10520000
65,86,10520000
65,87,10520000
65,88,10520000
65,89,10520000
66,77,10520000
66,78,10520000
66,79,10520000
66,80,10520000
66,81,10520000
66,82,10520000
66,83,10520000
66,84,10520000
66,85,10520000
66,86,10520000
66,87,10520000
66,88,10520000
66,89,10520000
66,90,10520000
67,78,10520000
67,79,10520000
67,80,10520000
67,81,10520000
67,82,10520000
67,83,10520000
67,84,10520000
67,85,10520000
67,86,10520000
67,87,10520000
67,88,10520000
67,89,10520000
67,90,10520000
67,91,10520000
68,79,10520000
68,80,10520000
68,81,10520000
68,82,10520000
68,83,10520000
68,84,10520000
68,85,10520000
68,86,10520000
68,87,10520000
68,88,10520000
68,89,10520000
68,91,10520000
69,80,10520000
69,81,10520000
69,82,10520000
69,83,10520000
69,84,10520000
69,86,10520000
69,87,10520000
68,87,10530000
68,88,10530000
68,89,10530000
68,90,10530000
68,91,10530000
68,92,10530000
69,82,10530000
69,83,10530000
69,84,10530000
69,85,10530000
69,86,10530000
69,87,10530000
69,88,10530000
69,89,10530000
69,90,10530000
69,91,10530000
69,92,10530000
69,93,10530000
70,82,10530000
70,83,10530000
70,84,10530000
70,85,10530000
70,86,10530000
70,87,10530000
70,88,10530000
70,89,10530000
70,90,10530000
70,91,10530000
70,92,10530000
70,93,10530000
70,94,10530000
71,82,10530000
71,83,10530000
71,84,10530000
71,85,10530000
71,86,10530000
71,87,10530000
71,88,10530000
71,89,10530000
71,90,10530000
71,91,10530000
71,92,10530000
71,93,10530000
71,94,10530000
71,95,10530000
71,96,10530000
72,83,10530000
72,84,10530000
72,85,10530000
72,86,10530000
72,87,10530000
72,88,10530000
72,89,10530000
72,90,10530000
72,91,10530000
72,92,10530000
72,93,10530000
73,83,10530000
73,84,10530000
73,85,10530000
73,86,10530000
73,87,10530000
73,88,10530000
73,89,10530000
74,85,10530000
74,86,10530000
74,87,10530000
71,95,10540000
72,92,10540000
72,93,10540000
72,94,10540000
72,95,10540000
72,96,10540000
72,97,10540000
73,87,10540000
73,89,10540000
73,90,10540000
73,91,10540000
73,92,10540000
73,93,10540000
73,94,10540000
73,95,10540000
73,96,10540000
73,97,10540000
73,98,10540000
74,86,10540000
74,87,10540000
74,88,10540000
74,89,10540000
74,90,10540000
74,91,10540000
74,92,10540000
74,93,10540000
74,94,10540000
74,95,10540000
74,96,10540000
74,97,10540000
74,98,10540000
74,99,10540000
75,86,10540000
75,87,10540000
75,88,10540000
75,89,10540000
75,90,10540000
75,91,10540000
75,92,10540000
75,93,10540000
75,94,10540000
75,95,10540000
75,96,10540000
75,97,10540000
75,98,10540000
75,99,10540000
76,87,10540000
76,88,10540000
76,89,10540000
76,90,10540000
76,91,10540000
76,92,10540000
76,93,10540000
76,94,10540000
76,95,10540000
76,96,10540000
76,97,10540000
77,88,10540000
77,89,10540000
77,90,10540000
77,91,10540000
77,92,10540000
77,93,10540000
78,89,10540000
75,99,10550001
76,96,10550001
76,97,10550001
76,98,10550001
76,99,10550001
77,94,10550001
77,95,10550001
77,96,10550001
77,97,10550001
77,98,10550001
77,99,10550001
78,91,10550001
78,92,10550001
78,93,10550001
78,94,10550001
78,95,10550001
78,96,10550001
78,97,10550001
78,98,10550001
78,99,10550001
79,91,10550001
79,92,10550001
79,93,10550001
79,94,10550001
79,95,10550001
79,96,10550001
79,97,10550001
79,98,10550001
79,99,10550001
80,94,10550001
80,96,10550001
80,97,10550001
80,98,10550001
81,94,10550001
81,98,10560000
81,99,10560000
82,96,10560000
82,97,10560000
82,98,10560000
82,99,10560000
83,96,10560000
83,97,10560000
83,98,10560000
83,99,10560000
84,96,10560000
84,97,10560000
84,98,10560000
84,99,10560000
85,97,10560000
85,98,10560000
94,49,12950003
99,58,12960000
97,62,12980000
97,63,12980000
95,65,12990000
94,68,13000000
92,72,13020000
99,60,13020000
94,77,13030000
94,78,13030000
95,78,13030000
98,62,13030000
99,62,13030000
93,78,13040000
94,46,13040000
94,81,13040000
96,64,13040000
97,63,13040000
97,64,13040000
98,63,13040000
98,64,13040000
99,64,13040000
99,65,13040000
83,56,13050000
92,48,13050000
92,79,13050000
93,48,13050000
93,81,13050000
93,82,13050000
94,48,13050000
94,82,13050000
95,65,13050000
96,65,13050000
97,48,13050000
97,64,13050000
97,65,13050000
98,48,13050000
98,49,13050000
98,65,13050000
98,67,13050000
99,49,13050000
87,77,13060000
91,49,13060000
91,81,13060000
92,49,13060000
92,82,13060000
94,66,13060000
96,49,13060000
97,49,13060000
97,50,13060000
97,67,13060000
97,68,13060000
98,50,13060000
99,51,13060000
99,52,13060000
81,58,13070000
81,59,13070000
90,50,13070000
92,84,13070000
93,67,13070000
94,67,13070000
95,67,13070000
96,50,13070000
96,69,13070000
97,51,13070000
98,52,13070000
98,53,13070000
99,54,13070000
99,55,13070000
80,59,13080000
92,68,13080000
94,51,13080000
97,53,13080000
97,54,13080000
98,55,13080000
98,56,13080000
99,56,13080000
99,57,13080000
82,55,13090000
91,68,13090000
94,52,13090000
94,70,13090000
95,53,13090000
96,54,13090000
96,55,13090000
97,55,13090000
97,56,13090000
99,58,13090000
94,54,13100000
95,55,13100000
96,56,13100000
97,58,13100000
99,59,13100000
89,69,13110000
92,53,13110000
94,55,13110000
88,69,13120000
93,55,13120000
99,59,13120000
99,60,13120000
87,69,13130000
92,55,13130000
92,56,13130000
98,59,13130000
98,60,13130000
98,61,13130000
99,62,13130000
86,69,13140000
91,55,13140000
92,56,13140000
92,57,13140000
97,59,13140000
97,60,13140000
97,61,13140000
98,62,13140000
99,56,13140000
99,63,13140000
99,64,13140000
85,68,13150000
85,69,13150000
91,56,13150000
96,59,13150000
96,60,13150000
97,58,13150000
97,61,13150000
97,62,13150000
98,56,13150000
98,63,13150000
98,64,13150000
99,55,13150000
99,82,13150000
99,83,13150000
99,84,13150000
99,86,13150000
76,55,13160000
84,68,13160000
84,69,13160000
90,56,13160000
94,63,13160000
95,59,13160000
95,60,13160000
96,57,13160000
96,61,13160000
97,56,13160000
97,63,13160000
97,64,13160000
98,54,13160000
99,53,13160000
99,67,13160000
83,68,13170000
84,67,13170000
84,68,13170000
84,74,13170000
94,58,13170000
94,59,13170000
94,60,13170000
94,62,13170000
95,57,13170000
96,63,13170000
97,54,13170000
97,55,13170000
97,64,13170000
98,53,13170000
98,84,13170000
98,86,13170000
99,69,13170000
99,70,13170000
71,59,13180000
82,67,13180000
83,66,13180000
83,67,13180000
92,63,13180000
93,58,13180000
93,59,13180000
94,56,13180000
94,60,13180000
95,55,13180000
96,54,13180000
97,52,13180000
97,53,13180000
97,82,13180000
97,83,13180000
98,51,13180000
98,69,13180000
82,65,13190000
82,66,13190000
82,67,13190000
82,84,13190000
83,65,13190000
84,65,13190000
92,58,13190000
92,59,13190000
93,56,13190000
93,60,13190000
94,55,13190000
95,53,13190000
96,52,13190000
97,51,13190000
97,68,13190000
97,69,13190000
97,86,13190000
98,50,13190000
98,72,13190000
99,49,13190000
77,72,13200000
81,64,13200000
81,65,13200000
82,64,13200000
83,64,13200000
84,64,13200000
92,56,13200000
92,59,13200000
93,54,13200000
94,53,13200000
95,51,13200000
96,50,13200000
96,68,13200000
96,81,13200000
96,82,13200000
96,83,13200000
97,50,13200000
97,70,13200000
97,71,13200000
97,72,13200000
98,49,13200000
99,48,13200000
80,63,13210000
80,64,13210000
81,63,13210000
81,64,13210000
82,63,13210000
91,55,13210000
91,58,13210000
92,54,13210000
94,51,13210000
95,81,13210000
96,49,13210000
96,69,13210000
96,70,13210000
97,48,13210000
97,88,13210000
99,47,13210000
75,70,13220000
76,69,13220000
79,62,13220000
79,63,13220000
79,70,13220000
79,81,13220000
80,62,13220000
81,62,13220000
82,62,13220000
89,59,13220000
90,54,13220000
91,53,13220000
92,52,13220000
93,50,13220000
94,49,13220000
95,69,13220000
96,47,13220000
96,48,13220000
97,47,13220000
98,46,13220000
99,46,13220000
74,68,13230000
74,69,13230000
75,68,13230000
79,60,13230000
79,61,13230000
79,62,13230000
79,68,13230000
89,54,13230000
91,51,13230000
92,50,13230000
94,47,13230000
94,48,13230000
94,68,13230000
95,47,13230000
96,46,13230000
97,45,13230000
97,46,13230000
98,45,13230000
99,45,13230000
66,53,13240000
66,54,13240000
73,67,13240000
74,67,13240000
78,59,13240000
78,60,13240000
79,59,13240000
80,59,13240000
88,53,13240000
89,51,13240000
89,52,13240000
90,50,13240000
91,49,13240000
92,47,13240000
92,48,13240000
93,47,13240000
94,46,13240000
95,45,13240000
96,45,13240000
97,44,13240000
97,45,13240000
98,44,13240000
99,43,13240000
99,44,13240000
73,65,13250000
74,65,13250000
76,77,13250000
76,78,13250000
77,58,13250000
77,59,13250000
78,58,13250000
79,58,13250000
87,55,13250000
88,51,13250000
89,49,13250000
89,50,13250000
90,48,13250000
91,47,13250000
92,46,13250000
93,45,13250000
94,44,13250000
94,45,13250000
95,44,13250000
96,44,13250000
97,43,13250000
98,43,13250000
99,42,13250000
99,43,13250000
71,64,13260000
71,65,13260000
72,64,13260000
76,56,13260000
76,57,13260000
76,64,13260000
77,56,13260000
78,56,13260000
79,56,13260000
87,49,13260000
87,50,13260000
87,51,13260000
88,49,13260000
89,47,13260000
89,48,13260000
90,46,13260000
91,45,13260000
92,44,13260000
92,45,13260000
92,67,13260000
93,44,13260000
94,43,13260000
95,43,13260000
95,84,13260000
96,42,13260000
97,41,13260000
97,42,13260000
98,41,13260000
99,41,13260000
64,48,13270000
64,49,13270000
70,63,13270000
71,62,13270000
71,63,13270000
72,62,13270000
74,74,13270000
74,75,13270000
75,75,13270000
76,54,13270000
76,55,13270000
76,56,13270000
76,75,13270000
77,54,13270000
77,55,13270000
79,75,13270000
86,49,13270000
86,50,13270000
87,48,13270000
88,46,13270000
88,47,13270000
89,45,13270000
89,46,13270000
90,44,13270000
91,43,13270000
91,44,13270000
92,43,13270000
93,42,13270000
94,41,13270000
94,42,13270000
95,41,13270000
96,41,13270000
97,40,13270000
97,41,13270000
98,40,13270000
98,89,13270000
99,39,13270000
71,60,13280000
73,72,13280000
73,73,13280000
73,74,13280000
74,73,13280000
74,74,13280000
75,53,13280000
75,54,13280000
75,60,13280000
76,53,13280000
76,73,13280000
77,53,13280000
78,53,13280000
81,75,13280000
85,48,13280000
85,49,13280000
86,46,13280000
86,47,13280000
87,45,13280000
87,46,13280000
88,44,13280000
88,45,13280000
89,43,13280000
89,44,13280000
90,64,13280000
91,42,13280000
92,41,13280000
93,41,13280000
94,40,13280000
94,81,13280000
95,40,13280000
96,39,13280000
96,40,13280000
97,39,13280000
98,38,13280000
98,39,13280000
99,38,13280000
66,64,13290000
66,65,13290000
69,59,13290000
70,58,13290000
71,58,13290000
72,71,13290000
72,72,13290000
73,72,13290000
74,51,13290000
74,59,13290000
74,72,13290000
75,51,13290000
75,71,13290000
75,72,13290000
76,51,13290000
77,51,13290000
77,72,13290000
80,73,13290000
81,73,13290000
84,47,13290000
84,48,13290000
84,49,13290000
85,46,13290000
86,45,13290000
87,44,13290000
88,43,13290000
89,41,13290000
89,63,13290000
90,41,13290000
91,40,13290000
92,39,13290000
92,40,13290000
93,39,13290000
94,39,13290000
94,79,13290000
95,38,13290000
95,39,13290000
96,37,13290000
96,38,13290000
97,37,13290000
97,86,13290000
98,37,13290000
99,36,13290000
99,37,13290000
62,43,13300000
66,65,13300000
69,56,13300000
71,69,13300000
71,70,13300000
74,49,13300000
74,50,13300000
74,69,13300000
74,70,13300000
75,49,13300000
75,70,13300000
76,49,13300000
76,50,13300000
76,70,13300000
84,44,13300000
84,45,13300000
84,46,13300000
85,44,13300000
86,43,13300000
87,41,13300000
88,40,13300000
89,39,13300000
89,40,13300000
90,39,13300000
91,38,13300000
91,39,13300000
92,38,13300000
93,37,13300000
93,38,13300000
93,78,13300000
94,37,13300000
95,36,13300000
95,37,13300000
95,82,13300000
96,36,13300000
96,37,13300000
97,36,13300000
97,84,13300000
97,85,13300000
98,35,13300000
98,36,13300000
99,35,13300000
61,42,13310000
61,43,13310000
65,63,13310000
68,55,13310000
69,54,13310000
69,69,13310000
70,67,13310000
70,68,13310000
73,48,13310000
73,68,13310000
73,69,13310000
74,47,13310000
74,48,13310000
74,68,13310000
75,48,13310000
75,69,13310000
76,48,13310000
77,70,13310000
78,70,13310000
80,65,13310000
82,63,13310000
83,44,13310000
84,43,13310000
86,40,13310000
86,41,13310000
87,39,13310000
88,39,13310000
89,38,13310000
90,37,13310000
91,37,13310000
92,36,13310000
92,37,13310000
93,36,13310000
93,77,13310000
94,35,13310000
94,36,13310000
95,35,13310000
96,35,13310000
96,83,13310000
97,34,13310000
97,35,13310000
97,83,13310000
98,34,13310000
99,34,13310000
99,62,13310000
99,63,13310000
99,64,13310000
99,67,13310000
99,70,13310000
64,58,13320000
64,59,13320000
66,53,13320000
67,53,13320000
68,53,13320000
69,65,13320000
69,66,13320000
69,67,13320000
72,46,13320000
72,66,13320000
73,45,13320000
73,46,13320000
74,45,13320000
74,46,13320000
74,67,13320000
75,46,13320000
77,68,13320000
77,69,13320000
78,67,13320000
78,68,13320000
82,43,13320000
82,44,13320000
83,41,13320000
83,42,13320000
84,40,13320000
84,41,13320000
85,39,13320000
85,40,13320000
86,39,13320000
87,37,13320000
88,37,13320000
89,36,13320000
90,36,13320000
91,35,13320000
91,36,13320000
92,35,13320000
92,75,13320000
93,34,13320000
93,35,13320000
94,34,13320000
94,35,13320000
95,33,13320000
95,34,13320000
96,33,13320000
96,82,13320000
97,33,13320000
97,65,13320000
97,69,13320000
98,33,13320000
98,60,13320000
98,61,13320000
98,62,13320000
98,63,13320000
98,65,13320000
98,69,13320000
98,70,13320000
99,33,13320000
99,62,13320000
99,64,13320000
58,53,13330000
59,53,13330000
61,49,13330000
61,50,13330000
66,51,13330000
67,50,13330000
67,51,13330000
68,50,13330000
68,63,13330000
68,64,13330000
71,51,13330000
71,64,13330000
71,65,13330000
72,43,13330000
72,44,13330000
72,45,13330000
72,65,13330000
73,43,13330000
73,44,13330000
73,65,13330000
74,44,13330000
75,67,13330000
76,67,13330000
77,64,13330000
77,65,13330000
77,67,13330000
78,64,13330000
79,45,13330000
82,40,13330000
82,41,13330000
83,39,13330000
84,39,13330000
85,37,13330000
86,36,13330000
87,35,13330000
87,36,13330000
88,35,13330000
89,34,13330000
89,35,13330000
90,34,13330000
91,34,13330000
92,33,13330000
92,34,13330000
92,74,13330000
93,33,13330000
94,32,13330000
94,33,13330000
95,32,13330000
96,32,13330000
96,64,13330000
96,68,13330000
97,31,13330000
97,32,13330000
97,59,13330000
97,60,13330000
97,61,13330000
97,62,13330000
97,64,13330000
97,65,13330000
97,67,13330000
97,68,13330000
97,69,13330000
98,31,13330000
98,59,13330000
98,60,13330000
98,62,13330000
98,63,13330000
98,64,13330000
99,31,13330000
99,58,13330000
58,51,13340000
65,49,13340000
66,48,13340000
66,49,13340000
67,48,13340000
67,61,13340000
67,62,13340000
71,42,13340000
71,43,13340000
72,41,13340000
72,42,13340000
72,64,13340000
73,42,13340000
74,42,13340000
74,65,13340000
75,64,13340000
75,65,13340000
76,63,13340000
76,64,13340000
76,65,13340000
81,39,13340000
81,40,13340000
82,38,13340000
82,39,13340000
83,37,13340000
84,36,13340000
84,37,13340000
85,35,13340000
86,34,13340000
86,35,13340000
87,34,13340000
88,33,13340000
88,34,13340000
89,33,13340000
90,32,13340000
90,33,13340000
91,32,13340000
